datetime,pm2.5,pm10,tsp,temp,humidity,windspeed,winddir,sealevelpressure,visibility,precipitation,solarradiation,aqi,aqi_category
2022-11-05,48.1003088179713,67.9304839665984,93.1937104785478,62.8,71.7,9.2,258.4,1022.5,4.4,0.0,200.3,132.0,Unhealthy for Sensitive Groups
2022-11-06,45.0847831637109,62.0103703530512,95.7590775141255,62.2,75.2,9.2,257.0,1022.7,4.3,0.0,162.4,125.0,Unhealthy for Sensitive Groups
2022-11-07,41.3565833344725,52.3892323502952,71.6247813872486,61.9,79.0,10.3,266.9,1021.4,4.5,0.0,175.4,115.0,Unhealthy for Sensitive Groups
2022-11-08,47.3159937539175,60.2393975330016,82.562921803484,61.8,75.3,8.1,233.3,1021.5,4.1,0.0,145.0,130.0,Unhealthy for Sensitive Groups
2022-11-09,44.2841695223518,57.449981180318,79.6597601732579,63.0,70.3,9.2,220.0,1021.5,4.1,0.0,136.2,123.0,Unhealthy for Sensitive Groups
2022-11-10,43.1374659735689,56.1015608978766,85.1906982529817,62.1,72.3,10.3,254.8,1021.4,4.1,0.0,129.3,120.0,Unhealthy for Sensitive Groups
2022-11-11,46.261632487454,58.6507137036539,82.4114033195459,61.2,73.5,9.2,219.4,1020.5,4.1,0.0,167.8,127.0,Unhealthy for Sensitive Groups
2022-11-12,47.5580748142696,59.3417154079756,81.3989617291992,59.5,72.7,10.3,273.6,1019.9,4.3,0.0,182.5,131.0,Unhealthy for Sensitive Groups
2022-11-13,49.0259583905551,61.9736866721805,83.3568834598454,57.7,73.0,9.2,195.7,1019.3,4.4,0.0,174.2,134.0,Unhealthy for Sensitive Groups
2022-11-14,59.0981110880331,70.7899999618595,88.7996794305361,58.3,75.5,10.3,241.1,1020.4,3.6,0.0,173.3,153.0,Unhealthy
2022-11-15,58.1605075561864,67.5821366133299,84.2015630168459,58.8,75.3,9.2,238.3,1019.2,3.4,0.0,172.1,152.0,Unhealthy
2022-11-16,55.1443392407721,63.0141478439897,76.3784421305312,59.1,76.8,6.9,203.5,1017.9,3.7,0.0,143.5,149.0,Unhealthy for Sensitive Groups
2022-11-17,53.2540869759508,61.3353301794385,71.7681625540784,57.8,77.0,6.9,209.4,1017.1,3.6,0.0,151.0,145.0,Unhealthy for Sensitive Groups
2022-11-18,61.9540300226397,69.4194911858207,81.1927789720675,58.7,76.7,9.2,182.7,1019.9,3.3,0.0,170.3,154.0,Unhealthy
2022-11-19,59.2870655180585,65.9706962717907,77.7738838473285,59.1,72.9,8.1,231.6,1020.6,3.5,0.0,176.8,153.0,Unhealthy
2022-11-20,47.4708457433264,52.1808184943968,62.8834043412241,59.0,73.9,9.2,254.0,1019.1,3.9,0.0,186.5,130.0,Unhealthy for Sensitive Groups
2022-11-21,45.7264082692144,51.7319592017076,66.4525159486232,58.1,73.0,11.4,272.1,1017.1,4.5,0.0,187.2,126.0,Unhealthy for Sensitive Groups
2022-11-22,48.5391746182906,56.1347210216372,72.6740926861313,57.4,72.3,9.2,224.4,1017.2,4.5,0.0,179.4,133.0,Unhealthy for Sensitive Groups
2022-11-23,55.248101136485,61.9820856081771,77.7129371947963,56.9,75.2,8.1,198.3,1017.6,4.1,0.0,173.4,150.0,Unhealthy for Sensitive Groups
2022-11-24,46.0497616655019,51.3839169732542,63.7194209807538,57.8,75.0,8.1,144.0,1018.4,4.2,0.0,168.3,127.0,Unhealthy for Sensitive Groups
2022-11-25,50.7483959072271,57.6242486223065,72.8738900010514,59.1,69.5,9.2,193.7,1020.6,4.2,0.0,184.0,139.0,Unhealthy for Sensitive Groups
2022-11-26,47.4870139258377,52.5130134018508,67.7510473319022,59.0,71.1,9.2,259.8,1017.7,4.7,0.0,184.5,131.0,Unhealthy for Sensitive Groups
2022-11-27,43.1159961324142,47.102828994832,57.1387511776332,58.4,72.3,8.1,237.5,1015.9,4.8,0.0,147.3,120.0,Unhealthy for Sensitive Groups
2022-11-28,46.3244168016343,49.8666878073818,58.6564061466406,57.2,76.7,8.1,232.9,1017.6,3.8,0.0,152.0,128.0,Unhealthy for Sensitive Groups
2022-11-29,51.5726388772323,55.4088194012635,65.1713888896825,57.9,74.7,9.2,231.5,1019.5,3.7,0.0,173.0,141.0,Unhealthy for Sensitive Groups
2022-11-30,54.478808548226,60.3310818531363,77.6178508866602,57.1,75.5,8.1,233.7,1020.4,4.0,0.0,170.5,148.0,Unhealthy for Sensitive Groups
2022-12-01,49.173958337308,53.9180555780724,67.5240278270509,56.6,72.2,8.1,174.7,1019.0,4.6,0.0,170.1,135.0,Unhealthy for Sensitive Groups
2022-12-02,46.3882638355078,50.4021527581718,61.8168750630489,56.5,71.9,8.1,165.2,1019.0,4.6,0.0,160.2,128.0,Unhealthy for Sensitive Groups
2022-12-03,47.5661788870703,51.2568538011995,60.9046697926598,56.2,72.6,8.1,196.0,1019.3,4.3,0.0,170.5,131.0,Unhealthy for Sensitive Groups
2022-12-04,50.2718749946994,55.0976388639865,67.9855555693301,55.8,74.3,8.1,214.1,1019.4,4.1,0.0,174.4,137.0,Unhealthy for Sensitive Groups
2022-12-05,45.4370582895198,49.5724203263691,60.4001002121298,56.1,74.0,9.2,199.3,1020.3,4.8,0.0,144.7,125.0,Unhealthy for Sensitive Groups
2022-12-06,45.0467494891956,49.1894354820673,59.4404234041862,55.3,72.1,6.9,173.1,1018.6,4.2,0.0,149.4,125.0,Unhealthy for Sensitive Groups
2022-12-07,48.4364151096085,51.8904941001005,61.0265220852703,54.9,73.9,13.9,175.3,1017.7,4.3,0.0,155.5,133.0,Unhealthy for Sensitive Groups
2022-12-08,49.6221428264196,53.1404780425522,62.6880205958519,55.3,71.6,8.1,198.8,1019.2,4.6,0.0,154.0,136.0,Unhealthy for Sensitive Groups
2022-12-09,49.6898781983361,56.023563364687,75.5144637124393,55.2,72.5,9.2,204.3,1018.6,4.4,0.0,158.1,136.0,Unhealthy for Sensitive Groups
2022-12-10,53.9688194327885,58.0124305420447,68.4079861124354,54.6,73.6,6.9,192.7,1018.7,4.0,0.0,169.0,146.0,Unhealthy for Sensitive Groups
2022-12-11,55.5309507168787,62.0604141931408,78.4515132774725,54.9,69.6,10.3,230.3,1017.8,4.1,0.0,171.5,151.0,Unhealthy
2022-12-12,61.219163219221,67.5208241649972,78.5262659534074,54.6,70.1,6.9,161.5,1016.9,3.9,0.0,174.4,154.0,Unhealthy
2022-12-13,74.5144492329286,85.3652513688513,130.347225803605,54.2,72.1,10.3,258.9,1017.5,3.9,0.0,172.8,161.0,Unhealthy
2022-12-14,66.8292101129749,72.4247063870043,87.4167270103461,53.5,76.1,10.3,204.6,1017.5,3.3,0.0,150.7,157.0,Unhealthy
2022-12-15,66.6291352136262,72.4822913840775,86.5992741372748,54.8,73.9,9.2,244.8,1016.5,3.4,0.0,112.5,157.0,Unhealthy
2022-12-16,66.8087682439558,71.9394262766797,85.7451356153919,55.8,77.2,10.3,185.9,1016.3,3.3,0.0,127.8,157.0,Unhealthy
2022-12-17,68.7597939599403,72.7985917877861,85.2888046839227,55.2,76.1,8.1,192.7,1018.7,2.8,0.8,96.3,158.0,Unhealthy
2022-12-18,69.8644400777381,75.119523875373,96.8348908074601,55.5,75.2,10.3,263.5,1019.5,3.3,0.0,96.0,158.0,Unhealthy
2022-12-19,57.4139309642972,62.5768681553974,79.7292337537395,54.5,74.8,10.3,248.2,1017.8,3.9,0.0,96.7,152.0,Unhealthy
2022-12-20,52.0654166115649,55.6479166176587,70.4907639622754,53.9,74.2,9.2,174.3,1016.4,4.0,0.0,118.8,142.0,Unhealthy for Sensitive Groups
2022-12-21,58.0160416695794,61.081458312935,72.064513889951,54.3,77.0,9.2,228.9,1017.2,3.9,0.0,137.5,152.0,Unhealthy
2022-12-22,57.4725694802078,60.2988194240459,70.4622916248114,52.5,80.5,9.2,190.8,1016.4,3.3,0.0,164.8,152.0,Unhealthy
2022-12-23,54.5272221710949,59.4352777176433,72.9279166645493,52.3,72.7,6.9,241.6,1016.8,3.9,0.0,162.3,148.0,Unhealthy for Sensitive Groups
2022-12-24,65.2560416499754,69.4148610830292,79.1901388088824,52.4,68.2,6.9,172.3,1017.8,3.7,0.0,145.0,156.0,Unhealthy
2022-12-25,61.2268125933185,68.001481786597,88.4808414892075,51.8,64.6,9.2,264.1,1018.3,4.0,0.0,175.6,154.0,Unhealthy
2022-12-26,53.9755305691731,60.2309471813936,80.1736349393134,51.8,66.9,8.1,220.2,1020.0,4.3,0.0,163.4,146.0,Unhealthy for Sensitive Groups
2022-12-27,55.4250717304097,62.6855772082721,90.6583344263352,51.0,63.9,11.4,267.4,1017.2,4.3,0.0,171.8,,Hazardous
2022-12-28,56.2442360613079,61.4504861182631,77.2953472150655,49.2,68.5,11.4,178.2,1017.3,3.6,0.0,140.5,151.0,Unhealthy
2022-12-29,73.6792349556529,78.0609004744191,91.3026104380303,48.8,73.7,6.9,193.4,1020.3,2.7,0.0,90.6,160.0,Unhealthy
2022-12-30,75.6041301879075,79.6577925827138,94.6793978097711,49.2,75.2,9.2,238.4,1022.2,2.6,0.0,113.5,161.0,Unhealthy
2022-12-31,68.3301648356781,72.7802182091606,87.4280402729598,48.8,75.1,10.3,254.0,1020.9,2.7,0.0,100.3,158.0,Unhealthy
2023-01-01,63.165943223785405,67.58264547277373,81.25529072832273,49.4,76.4,8.1,219.4,1022.3,2.9,0.0,76.6,155.0,Unhealthy
2023-01-02,58.0017216118927,62.38507273638686,75.08254118368568,50.6,76.5,9.2,223.8,1022.9,2.9,0.0,125.9,152.0,Unhealthy
2023-01-03,52.8375,57.1875,68.9097916390486,49.8,75.0,9.2,221.0,1023.1,2.7,0.0,151.7,144.0,Unhealthy for Sensitive Groups
2023-01-04,46.225,51.2583333333333,66.1470833279444,49.6,72.4,10.3,206.2,1022.5,3.4,0.0,140.2,127.0,Unhealthy for Sensitive Groups
2023-01-05,42.4583333333333,48.6708333333333,67.1617360654722,49.4,66.8,9.2,162.8,1024.2,3.9,0.0,160.3,118.0,Unhealthy for Sensitive Groups
2023-01-06,66.65,80.3208333333333,110.733938280798,50.7,62.1,9.2,120.2,1025.1,3.7,0.0,176.5,157.0,Unhealthy
2023-01-07,67.3041666666667,85.9583333333333,154.753679423632,51.6,56.0,12.8,265.9,1023.4,4.4,0.0,188.0,157.0,Unhealthy
2023-01-08,53.3875,64.2333333333333,91.4936041180905,51.7,52.6,8.1,106.8,1022.2,4.4,0.0,188.3,145.0,Unhealthy for Sensitive Groups
2023-01-09,47.8375,61.7791666666667,92.1162687314836,52.2,53.6,8.1,159.8,1022.9,4.6,0.0,187.8,131.0,Unhealthy for Sensitive Groups
2023-01-10,59.9708333333333,84.775,143.819904847614,52.5,58.1,8.1,143.3,1020.3,4.3,0.0,183.7,153.0,Unhealthy
2023-01-11,58.0083333333333,79.7375,131.259423293744,51.4,62.1,13.9,180.6,1017.9,4.4,0.0,185.6,152.0,Unhealthy
2023-01-12,52.3625,69.7041666666667,106.233911216968,51.6,64.2,11.4,188.6,1016.0,4.3,0.0,183.2,143.0,Unhealthy for Sensitive Groups
2023-01-13,44.9,58.85,92.4298611608819,51.7,68.8,11.4,283.7,1016.9,4.5,0.0,181.7,124.0,Unhealthy for Sensitive Groups
2023-01-14,40.9291666666667,59.1791666666667,101.532218658512,51.3,63.0,13.9,288.1,1016.3,4.7,0.0,182.7,114.0,Unhealthy for Sensitive Groups
2023-01-15,47.9583333333333,59.8208333333333,91.3575002756528,49.7,69.5,10.3,244.5,1014.8,3.8,0.0,161.0,132.0,Unhealthy for Sensitive Groups
2023-01-16,64.2375,68.2291666666667,81.8942166890616,48.9,75.2,9.2,223.9,1016.5,2.9,0.0,149.2,156.0,Unhealthy
2023-01-17,61.95,67.0083333333333,82.6574305582569,49.1,73.3,8.1,244.3,1016.9,2.8,0.0,153.2,154.0,Unhealthy
2023-01-18,58.3916666666667,66.0666666666667,87.8943147231919,48.6,69.0,8.1,245.3,1019.1,3.1,0.0,169.1,152.0,Unhealthy
2023-01-19,59.9791666666667,66.3666666666667,84.2098901574413,47.7,72.3,11.4,257.0,1020.6,2.5,0.0,138.9,153.0,Unhealthy
2023-01-20,73.0416666666667,79.9708333333333,103.453194424507,50.0,72.4,11.4,251.9,1020.0,2.4,0.0,182.1,160.0,Unhealthy
2023-01-21,58.6708333333333,70.9958333333333,111.280501517998,51.8,61.2,17.2,306.8,1018.8,3.8,0.0,199.0,153.0,Unhealthy
2023-01-22,54.3291666666667,78.2166666666667,134.749305476215,51.8,50.9,16.1,295.9,1019.2,4.5,0.0,200.4,147.0,Unhealthy for Sensitive Groups
2023-01-23,46.3041666666667,62.3666666666667,101.769589057598,53.4,51.0,12.8,292.3,1018.5,4.5,0.0,201.5,128.0,Unhealthy for Sensitive Groups
2023-01-24,38.85,49.5458333333333,73.1484289158703,54.3,58.2,18.3,286.7,1019.6,4.1,0.0,195.6,109.0,Unhealthy for Sensitive Groups
2023-01-25,41.8083333333333,53.4416666666667,80.7300000776875,56.1,64.3,15.0,298.0,1019.5,3.4,0.0,193.3,117.0,Unhealthy for Sensitive Groups
2023-01-26,50.3041666666667,59.5666666666667,82.4372234780873,57.3,62.2,12.8,287.7,1019.1,3.9,0.0,192.9,137.0,Unhealthy for Sensitive Groups
2023-01-27,40.7583333333333,61.4916666666667,105.979429569623,56.1,59.8,11.4,309.6,1018.6,4.3,0.0,207.8,114.0,Unhealthy for Sensitive Groups
2023-01-28,35.9916666666667,49.7791666666667,76.6879861134514,54.6,55.4,10.3,223.6,1017.2,4.6,0.0,203.0,102.0,Unhealthy for Sensitive Groups
2023-01-29,41.0375,51.3583333333333,75.255244869003,55.1,60.7,8.1,129.9,1019.4,3.9,0.0,196.9,115.0,Unhealthy for Sensitive Groups
2023-01-30,66.0375,79.8916666666667,108.429776172918,56.1,67.6,5.8,138.8,1021.9,2.6,0.0,182.4,156.0,Unhealthy
2023-01-31,90.3875,140.666666666667,278.394971949346,59.1,59.9,11.4,281.5,1018.8,3.4,0.0,198.3,169.0,Unhealthy
2023-02-01,59.6,81.625,137.70012884771,56.9,55.9,11.4,293.8,1017.0,4.2,0.0,208.8,153.0,Unhealthy
2023-02-02,62.4416666666667,80.0166666666667,120.020245869344,56.4,59.3,10.3,188.1,1018.0,4.0,0.0,207.8,155.0,Unhealthy
2023-02-03,59.9291666666667,75.0458333333333,111.493864051971,55.8,63.1,10.3,189.4,1018.5,3.7,0.0,196.3,153.0,Unhealthy
2023-02-04,65.775,78.9166666666667,116.452513717299,56.1,65.2,9.2,184.8,1015.9,3.7,0.0,189.9,156.0,Unhealthy
2023-02-05,60.55,78.4125,118.899097238896,55.5,65.8,12.8,179.8,1015.4,3.7,0.0,114.0,154.0,Unhealthy
2023-02-06,66.7208333333333,82.6,126.779216650612,55.8,68.6,10.3,212.1,1015.4,3.2,0.0,132.6,157.0,Unhealthy
2023-02-07,56.2875,72.3041666666667,111.476736193646,55.4,64.4,10.3,244.7,1013.5,3.4,0.0,162.8,151.0,Unhealthy
2023-02-08,53.4625,72.9541666666667,125.449305397111,54.6,64.5,9.2,233.8,1015.6,3.6,0.0,188.0,145.0,Unhealthy for Sensitive Groups
2023-02-09,58.7708333333333,69.0541666666667,97.8338059431773,54.9,71.5,10.3,216.2,1016.5,3.1,0.0,142.1,153.0,Unhealthy
2023-02-10,58.6916666666667,75.65,136.179207440214,55.8,70.4,13.9,283.2,1016.8,3.1,0.0,203.2,153.0,Unhealthy
2023-02-11,52.3125,71.65,132.565902892751,57.4,63.2,12.8,311.2,1016.8,3.9,0.0,223.2,142.0,Unhealthy for Sensitive Groups
2023-02-12,41.525,83.3541666666667,195.859223534799,56.1,55.1,12.8,291.7,1015.6,4.5,0.0,208.1,116.0,Unhealthy for Sensitive Groups
2023-02-13,44.4791666666667,78.55,154.151356950464,53.7,61.9,16.1,195.3,1014.3,3.6,0.0,229.5,123.0,Unhealthy for Sensitive Groups
2023-02-14,43.3125,77.7333333333333,148.417572919224,54.6,61.8,11.4,218.8,1017.6,3.7,0.0,207.6,120.0,Unhealthy for Sensitive Groups
2023-02-15,34.2916666666667,83.725,165.009791788049,58.2,54.4,13.9,216.2,1016.9,4.3,0.0,205.7,98.0,Moderate
2023-02-16,34.8416666666667,70.4208333333333,142.944266404278,61.9,53.0,10.3,227.6,1019.5,4.0,0.0,215.9,99.0,Moderate
2023-02-17,40.10243055555558,75.99618055555553,145.170084481248,60.3,59.2,98.0,279.7,1021.2,3.9,0.0,233.2,112.0,Unhealthy for Sensitive Groups
2023-02-18,45.36319444444446,81.57152777777776,147.395902558218,60.4,59.5,10.3,253.9,1020.7,3.7,0.0,235.8,125.0,Unhealthy for Sensitive Groups
2023-02-19,50.62395833333335,87.14687499999998,149.621720635188,61.9,59.2,98.0,275.9,1019.6,3.6,0.0,229.9,138.0,Unhealthy for Sensitive Groups
2023-02-20,55.88472222222223,92.7222222222222,151.847538712158,60.5,64.8,12.8,191.0,1018.0,3.6,0.0,174.5,151.0,Unhealthy
2023-02-21,61.14548611111111,98.29756944444442,154.073356789128,61.0,70.8,11.4,221.3,1018.0,2.7,0.0,149.1,154.0,Unhealthy
2023-02-22,66.40625,103.87291666666664,156.299174866098,61.8,61.7,12.8,289.7,1016.4,3.4,0.0,213.5,157.0,Unhealthy
2023-02-23,71.66701388888887,109.44826388888887,158.524992943068,61.4,65.6,13.9,206.8,1015.8,3.5,0.0,232.2,159.0,Unhealthy
2023-02-24,76.92777777777776,115.0236111111111,160.750811020038,60.0,66.7,15.7,202.9,1018.4,3.6,0.0,232.2,162.0,Unhealthy
2023-02-25,82.18854166666665,120.59895833333331,162.976629097008,60.0,70.8,15.0,206.8,1021.7,3.3,0.0,195.9,165.0,Unhealthy
2023-02-26,87.44930555555553,126.17430555555556,165.202447173978,57.3,76.4,16.1,193.3,1023.7,3.1,1.0,174.3,167.0,Unhealthy
2023-02-27,92.7100694444444,131.74965277777778,167.428265250948,56.4,73.1,11.4,224.1,1022.6,3.6,2.5,187.0,170.0,Unhealthy
2023-02-28,97.9708333333333,137.325,169.654083327918,59.3,71.8,12.8,218.4,1022.3,3.0,0.0,236.9,173.0,Unhealthy
2023-03-01,107.320833333333,147.0875,180.037029674534,60.9,72.0,10.3,247.9,1023.5,2.7,0.0,223.2,178.0,Unhealthy
2023-03-02,96.3083333333333,133.958333333333,165.868249012584,62.0,69.9,10.3,213.3,1022.9,2.6,0.8,220.8,172.0,Unhealthy
2023-03-03,94.8666666666667,131.666666666667,162.563958311236,63.0,70.7,12.8,195.6,1022.8,2.7,0.0,235.5,171.0,Unhealthy
2023-03-04,99.7916666666667,137.479166666667,168.387094703462,63.9,73.6,15.0,202.2,1023.2,2.7,0.3,207.4,174.0,Unhealthy
2023-03-05,95.1458333333333,131.520833333333,162.333178582242,64.0,68.0,12.8,249.4,1022.0,3.0,2.3,215.8,171.0,Unhealthy
2023-03-06,89.5958333333333,119.55,147.122500186931,63.4,68.0,13.9,215.5,1019.4,3.2,0.0,230.3,169.0,Unhealthy
2023-03-07,79.2708333333333,110.629166666667,148.273353697358,63.3,57.5,12.7,204.7,1020.5,4.0,0.0,256.1,163.0,Unhealthy
2023-03-08,112.475,151.375,176.632395209454,58.3,71.8,9.2,92.2,1023.3,3.1,0.8,128.4,180.0,Unhealthy
2023-03-09,74.7291666666667,104.308333333333,139.299314682733,60.1,60.5,11.4,288.8,1021.5,4.1,0.0,227.7,161.0,Unhealthy
2023-03-10,73.4,106.079166666667,148.292810870488,62.4,52.9,15.0,181.6,1020.8,4.3,0.0,251.2,160.0,Unhealthy
2023-03-11,78.8625,113.65,145.673958245722,60.4,61.6,10.3,142.8,1021.5,3.9,0.0,239.3,163.0,Unhealthy
2023-03-12,88.9458333333333,125.4,156.211036463966,61.7,63.9,49.4,152.3,1021.5,3.4,0.0,256.5,168.0,Unhealthy
2023-03-13,99.95,128.070833333333,147.422026432404,63.5,65.4,13.9,217.5,1019.7,2.8,0.0,205.6,174.0,Unhealthy
2023-03-14,90.4,122.5875,148.063857993512,63.5,63.7,17.2,277.5,1017.0,3.0,0.8,205.0,169.0,Unhealthy
2023-03-15,91.10416666666669,121.35972222222232,144.11525964224933,62.6,51.8,11.4,170.0,1016.2,4.9,2.9,244.3,169.0,Unhealthy
2023-03-16,91.80833333333334,120.13194444444468,140.16666129098667,62.2,62.5,13.9,219.7,1018.1,3.5,0.0,234.7,170.0,Unhealthy
2023-03-17,92.5125,118.904166666667,136.218062939724,60.5,71.2,12.8,238.5,1019.3,2.8,6.6,209.3,170.0,Unhealthy
2023-03-18,63.2875,87.2166666666667,105.22827813445,58.7,76.2,13.9,177.1,1017.8,3.4,3.0,188.2,155.0,Unhealthy
2023-03-19,39.0541666666667,54.0416666666667,67.1310722033987,59.7,73.6,11.4,185.8,1015.1,4.3,0.0,156.2,110.0,Unhealthy for Sensitive Groups
2023-03-20,25.5916666666667,32.3,38.791199976011,57.3,82.5,9.2,209.5,1013.7,4.1,17.0,114.2,79.0,Moderate
2023-03-21,18.8833333333333,23.6583333333333,33.6280307973473,57.7,79.5,8.1,155.9,1014.0,5.3,8.9,153.8,65.0,Moderate
2023-03-22,20.7125,28.3416666666667,42.3031906582435,61.3,64.7,20.1,279.6,1013.4,5.5,0.5,247.0,69.0,Moderate
2023-03-23,43.2375,62.25,82.953723995708,60.9,67.4,17.2,216.3,1012.8,4.7,0.0,237.7,120.0,Unhealthy for Sensitive Groups
2023-03-24,50.6583333333333,71.6125,89.9973448576112,63.3,63.8,20.1,216.8,1015.4,4.0,0.0,216.1,138.0,Unhealthy for Sensitive Groups
2023-03-25,60.0666666666667,85.4208333333333,107.628778361648,63.2,60.4,17.2,305.3,1017.8,4.7,0.0,248.8,153.0,Unhealthy
2023-03-26,54.4791666666667,76.9083333333333,101.76607595151,64.7,49.5,12.8,254.5,1015.7,4.6,0.0,273.0,148.0,Unhealthy for Sensitive Groups
2023-03-27,49.4875,71.4291666666667,95.8786918779669,64.5,48.9,16.1,206.0,1014.0,4.4,0.0,258.7,135.0,Unhealthy for Sensitive Groups
2023-03-28,63.0916666666667,91.3666666666667,124.260537138724,64.5,47.0,15.0,194.3,1015.0,4.3,0.0,275.6,155.0,Unhealthy
2023-03-29,83.7791666666667,121.395833333333,153.16338267414,64.3,50.7,17.2,209.5,1016.8,3.8,0.0,272.8,166.0,Unhealthy
2023-03-30,91.55,131.4125,165.772596735572,64.8,53.3,15.0,207.7,1015.1,4.0,0.0,277.6,170.0,Unhealthy
2023-03-31,90.0541666666667,121.941666666667,141.479794577534,58.6,76.0,15.0,154.2,1016.1,3.0,7.6,135.3,169.0,Unhealthy
2023-04-01,37.4416666666667,47.6291666666667,56.4871527753333,56.7,80.4,17.2,147.4,1015.1,4.5,5.3,182.6,106.0,Unhealthy for Sensitive Groups
2023-04-02,31.4833333333333,41.95,52.4408652209405,57.6,75.4,15.0,230.4,1012.5,5.1,0.0,230.8,92.0,Moderate
2023-04-03,36.0291666666667,48.0708333333333,66.5041760707894,61.8,71.2,10.3,221.0,1012.2,4.9,0.3,239.8,102.0,Unhealthy for Sensitive Groups
2023-04-04,44.4625,62.1416666666667,81.3261640258465,63.4,65.2,18.3,349.4,1014.3,4.6,1.0,251.6,123.0,Unhealthy for Sensitive Groups
2023-04-05,46.9166666666667,66.9875,93.3384721707708,64.4,59.1,13.9,233.3,1014.0,4.9,0.5,290.1,129.0,Unhealthy for Sensitive Groups
2023-04-06,62.0333333333333,90.1166666666667,122.479305571076,66.0,52.3,12.8,224.9,1016.6,4.3,0.0,295.5,154.0,Unhealthy
2023-04-07,86.7083333333333,124.7375,159.1080556195,66.4,52.9,15.0,210.8,1019.0,3.8,0.0,309.4,167.0,Unhealthy
2023-04-08,94.8208333333333,133.870833333333,167.45749994034,67.5,52.8,13.9,206.0,1021.0,3.2,0.0,294.1,171.0,Unhealthy
2023-04-09,88.725,122.95,158.431041650778,68.7,45.4,13.9,286.2,1020.5,3.5,0.0,285.4,168.0,Unhealthy
2023-04-10,75.3875,109.85,145.86687502525,68.6,40.0,10.3,240.6,1018.3,4.2,0.0,304.1,161.0,Unhealthy
2023-04-11,102.5125,147.329166666667,180.819378438656,68.7,45.7,15.0,191.5,1017.7,2.8,0.0,299.4,175.0,Unhealthy
2023-04-12,113.4625,162.2875,198.678749902354,69.4,45.9,11.4,242.6,1017.3,3.2,0.0,311.4,181.0,Unhealthy
2023-04-13,98.0041666666667,139.533333333333,185.640989265255,71.0,43.8,15.0,292.9,1016.3,2.9,0.0,296.3,173.0,Unhealthy
2023-04-14,83.1041666666667,120.591666666667,155.822361189472,71.0,46.4,11.4,250.2,1016.8,3.3,0.0,286.0,165.0,Unhealthy
2023-04-15,107.308333333333,149.370833333333,179.286458173292,72.0,53.5,11.4,272.4,1017.7,2.7,0.0,226.7,178.0,Unhealthy
2023-04-16,97.8625,135.0375,175.347916719549,73.1,46.1,12.8,277.6,1015.5,2.7,0.0,279.8,173.0,Unhealthy
2023-04-17,92.6041666666667,134.025,190.270624906882,72.9,39.1,11.4,313.8,1015.8,3.3,0.0,300.3,170.0,Unhealthy
2023-04-18,104.595833333333,150.1625,213.167270012474,74.6,39.0,13.9,302.1,1017.0,3.2,0.0,290.0,176.0,Unhealthy
2023-04-19,96.25,139.083333333333,198.127676576937,74.7,40.0,12.8,274.4,1012.7,3.7,0.0,279.7,172.0,Unhealthy
2023-04-20,80.5583333333333,115.958333333333,163.068333560028,75.3,38.6,15.0,268.8,1010.0,3.4,0.2,282.2,164.0,Unhealthy
2023-04-21,68.3708333333333,97.1958333333333,147.704359338636,69.7,47.2,30.0,313.5,1011.6,3.7,0.3,197.9,158.0,Unhealthy
2023-04-22,67.25,97.15,135.138333096174,68.9,46.2,12.8,216.1,1011.9,4.7,0.0,247.4,157.0,Unhealthy
2023-04-23,80.4208333333333,112.5125,149.909166783785,66.4,53.0,18.3,153.8,1014.5,3.8,0.0,268.6,164.0,Unhealthy
2023-04-24,57.5041666666667,73.7041666666667,87.9970139015278,58.6,78.0,10.3,94.5,1019.5,4.1,5.4,224.3,152.0,Unhealthy
2023-04-25,58.3,81.0666666666667,104.457291729438,61.3,71.0,12.8,131.7,1019.1,4.7,0.5,263.3,152.0,Unhealthy
2023-04-26,58.7958333333333,83.9083333333333,110.278402754694,65.3,63.1,16.1,201.2,1016.9,4.2,0.0,274.1,153.0,Unhealthy
2023-04-27,81.4875,114.95,142.88592430162,67.5,60.9,12.8,217.1,1016.5,3.5,0.0,213.9,164.0,Unhealthy
2023-04-28,86.5666666666667,118.920833333333,148.250138864931,69.1,58.2,12.8,263.3,1016.5,3.8,0.0,282.9,167.0,Unhealthy
2023-04-29,73.425,96.0,110.849863368331,66.7,68.1,11.4,47.7,1016.3,3.7,31.5,224.8,160.0,Unhealthy
2023-04-30,80.0166666666667,97.8041666666667,108.240277821931,61.5,86.0,12.8,107.3,1016.0,2.8,17.0,117.6,164.0,Unhealthy
2023-05-01,66.28750000000002,81.79305555555557,91.0708371631148,60.9,85.7,5.8,127.6,1016.2,3.2,5.8,196.0,157.0,Unhealthy
2023-05-02,52.558333333333366,65.78194444444443,73.9013965042986,60.6,84.0,5.8,145.7,1017.1,3.9,6.7,154.0,143.0,Unhealthy for Sensitive Groups
2023-05-03,38.8291666666667,49.7708333333333,56.7319558454824,62.3,80.5,10.3,190.5,1018.2,3.9,3.4,204.0,109.0,Unhealthy for Sensitive Groups
2023-05-04,39.4208333333333,49.05,57.0685417044028,60.4,89.3,6.9,86.1,1017.2,3.4,10.4,166.1,111.0,Unhealthy for Sensitive Groups
2023-05-05,37.2541666666667,48.6416666666667,64.4074305359792,65.7,71.7,12.8,267.4,1014.0,4.4,0.0,280.0,105.0,Unhealthy for Sensitive Groups
